"Date","Confirmed cases","Daily growth, %","Recovered cases","Fatal cases","Active cases","Recovery rate, %","Mortality rate, %","Affected population, %","1 confirmed per every","1 died per every"
2020-03-11,639,9.982788,118,15,506,18.466354,2.347418,0.000503703680347595,198529,8457353
2020-03-10,581,13.69863,101,10,470,17.383821,1.72117,0.00045798409746784454,218348,12686030
2020-03-09,511,1.792829,76,17,418,14.872798,3.32681,0.00040280529054400786,248259,7462371
2020-03-08,502,8.893709,76,6,420,15.139442,1.195219,0.0003957108725109431,252710,21143383
2020-03-07,461,9.761905,76,6,379,16.4859,1.301518,0.0003633918570269816,275185,21143383
2020-03-06,420,16.666667,46,6,368,10.952381,1.428571,0.0003310728415430202,302048,21143383
2020-03-05,360,8.761329,43,6,311,11.944444,1.666667,0.0002837767213225887,352390,21143383
2020-03-04,331,12.969283,43,6,282,12.990937,1.812689,0.0002609169298827135,383264,21143383
2020-03-03,293,6.934307,43,6,244,14.675768,2.047782,0.00023096272040977359,432970,21143383
2020-03-02,274,7.03125,32,6,236,11.678832,2.189781,0.00021598561567330363,462994,21143383
2020-03-01,256,6.224066,32,6,218,12.5,2.34375,0.0002017967796071742,495548,21143383
2020-02-29,241,5.701754,32,5,204,13.278008,2.074689,0.00018997274955206633,526391,25372060
2020-02-28,228,6.542056,22,4,202,9.649123,1.754386,0.00017972525683763953,556405,31715075
2020-02-27,214,13.227513,22,4,188,10.280374,1.869159,0.00016868949545287217,592805,31715075
2020-02-26,189,11.176471,22,2,165,11.640212,1.058201,0.00014898277869435908,671219,63430150
2020-02-25,170,6.918239,22,1,147,12.941176,0.588235,0.00013400567395788912,746237,126860300
2020-02-24,159,8.163265,22,1,136,13.836478,0.628931,0.00012533471858414334,797864,126860300
2020-02-23,147,20.491803,22,1,124,14.965986,0.680272,0.00011587549454005706,862995,126860300
2020-02-22,122,16.190476,22,1,99,18.032787,0.819672,9.616877778154395e-05,1039839,126860300
2020-02-21,105,11.702128,22,1,82,20.952381,0.952381,8.276821038575505e-05,1208193,126860300
2020-02-20,94,11.904762,18,1,75,19.148936,1.06383,7.409725501200928e-05,1349578,126860300
2020-02-19,84,13.513514,18,1,65,21.428571,1.190476,6.621456830860403e-05,1510242,126860300
2020-02-18,74,12.121212,13,1,60,17.567568,1.351351,5.833188160519879e-05,1714328,126860300
2020-02-17,66,11.864407,12,1,53,18.181818,1.515152,5.20257322424746e-05,1922126,126860300
2020-02-16,59,37.209302,12,1,46,20.338983,1.694915,4.6507851550090926e-05,2150175,126860300
2020-02-15,43,48.275862,12,1,30,27.906977,2.325581,3.389555282464254e-05,2950240,126860300
2020-02-14,29,3.571429,9,1,19,31.034483,3.448276,2.28597914398752e-05,4374493,126860300
2020-02-13,28,0,9,1,18,32.142857,3.571429,2.2071522769534678e-05,4530725,126860300
2020-02-12,28,7.692308,9,0,19,32.142857,0,2.2071522769534678e-05,4530725,
2020-02-11,26,0,9,0,17,34.615385,0,2.049498542885363e-05,4879242,
2020-02-10,26,0,4,0,22,15.384615,0,2.049498542885363e-05,4879242,
2020-02-09,26,4,1,0,25,3.846154,0,2.049498542885363e-05,4879242,
2020-02-08,25,0,1,0,24,4,0,1.9706716758513104e-05,5074412,
2020-02-07,25,-44.444444,1,0,24,4,0,1.9706716758513104e-05,5074412,
2020-02-06,45,104.545455,1,0,44,2.222222,0,3.547209016532359e-05,2819118,
2020-02-05,22,0,1,0,21,4.545455,0,1.734191074749153e-05,5766377,
2020-02-04,22,10,1,0,21,4.545455,0,1.734191074749153e-05,5766377,
2020-02-03,20,0,1,0,19,5,0,1.5765373406810483e-05,6343015,
2020-02-02,20,0,1,0,19,5,0,1.5765373406810483e-05,6343015,
2020-02-01,20,33.333333,1,0,19,5,0,1.5765373406810483e-05,6343015,
2020-01-31,15,36.363636,1,0,14,6.666667,0,1.1824030055107863e-05,8457353,
2020-01-30,11,57.142857,1,0,10,9.090909,0,8.670955373745765e-06,11532755,
2020-01-29,7,0,1,0,6,14.285714,0,5.5178806923836695e-06,18122900,
2020-01-28,7,75,1,0,6,14.285714,0,5.5178806923836695e-06,18122900,
2020-01-27,4,0,1,0,3,25,0,3.1530746813620967e-06,31715075,
2020-01-26,4,100,1,0,3,25,0,3.1530746813620967e-06,31715075,
2020-01-25,2,0,0,0,2,0,0,1.5765373406810484e-06,63430150,
2020-01-24,2,100,0,0,2,0,0,1.5765373406810484e-06,63430150,
2020-01-23,1,-50,0,0,1,0,0,7.882686703405242e-07,126860300,
2020-01-22,2,,0,0,2,0,0,1.5765373406810484e-06,63430150,

