"Date","Confirmed cases","Daily growth, %","Recovered cases","Fatal cases","Active cases","Recovery rate, %","Mortality rate, %","Affected population, %","1 confirmed per every","1 died per every"
2020-03-14,4585,24.761905,46,9,4530,1.003272,0.196292,0.005489900259827341,18215,9279667
2020-03-13,3675,76.852743,46,7,3622,1.251701,0.190476,0.004400301734976113,22726,11931000
2020-03-12,2078,8.909853,25,3,2050,1.20308,0.14437,0.0024881161919130235,40191,27839000
2020-03-11,1908,30.954015,25,3,1880,1.310273,0.157233,0.0022845648191386187,43772,27839000
2020-03-10,1457,23.894558,18,2,1437,1.235415,0.137268,0.0017445550007782846,57321,41758500
2020-03-09,1176,13.076923,18,2,1156,1.530612,0.170068,0.001408096555192356,71018,41758500
2020-03-08,1040,30.162703,18,0,1022,1.730769,0,0.0012452554569728318,80305,
2020-03-07,799,19.253731,18,0,781,2.252816,0,0.0009566914520397045,104527,
2020-03-06,670,39.004149,17,0,653,2.537313,0,0.0008022318809344205,124652,
2020-03-05,482,83.969466,16,0,466,3.319502,0,0.0005771280098662547,173272,
2020-03-04,262,33.673469,16,0,246,6.10687,0,0.000313708586275848,318767,
2020-03-03,196,23.27044,16,0,180,8.163265,0,0.000234682759198726,426107,
2020-03-02,159,22.307692,16,0,143,10.062893,0,0.00019038040159488487,525264,
2020-03-01,130,64.556962,16,0,114,12.307692,0,0.00015565693212160397,642438,
2020-02-29,79,64.583333,16,0,63,20.253165,0,9.459152028928242e-05,1057177,
2020-02-28,48,4.347826,16,0,32,33.333333,0,5.7473328783361475e-05,1739938,
2020-02-27,46,70.37037,16,0,30,34.782609,0,5.507860675072141e-05,1815587,
2020-02-26,27,58.823529,15,0,12,55.555556,0,3.2328747440640826e-05,3093222,
2020-02-25,17,6.25,14,0,3,82.352941,0,2.035513727744052e-05,4912765,
2020-02-24,16,0,14,0,2,87.5,0,1.915777626112049e-05,5219813,
2020-02-23,16,0,14,0,2,87.5,0,1.915777626112049e-05,5219813,
2020-02-22,16,0,14,0,2,87.5,0,1.915777626112049e-05,5219813,
2020-02-21,16,0,14,0,2,87.5,0,1.915777626112049e-05,5219813,
2020-02-20,16,0,12,0,4,75,0,1.915777626112049e-05,5219813,
2020-02-19,16,0,12,0,4,75,0,1.915777626112049e-05,5219813,
2020-02-18,16,0,12,0,4,75,0,1.915777626112049e-05,5219813,
2020-02-17,16,0,1,0,15,6.25,0,1.915777626112049e-05,5219813,
2020-02-16,16,0,1,0,15,6.25,0,1.915777626112049e-05,5219813,
2020-02-15,16,0,1,0,15,6.25,0,1.915777626112049e-05,5219813,
2020-02-14,16,0,1,0,15,6.25,0,1.915777626112049e-05,5219813,
2020-02-13,16,0,1,0,15,6.25,0,1.915777626112049e-05,5219813,
2020-02-12,16,0,0,0,16,0,0,1.915777626112049e-05,5219813,
2020-02-11,16,14.285714,0,0,16,0,0,1.915777626112049e-05,5219813,
2020-02-10,14,0,0,0,14,0,0,1.676305422848043e-05,5965500,
2020-02-09,14,7.692308,0,0,14,0,0,1.676305422848043e-05,5965500,
2020-02-08,13,0,0,0,13,0,0,1.5565693212160398e-05,6424385,
2020-02-07,13,8.333333,0,0,13,0,0,1.5565693212160398e-05,6424385,
2020-02-06,12,0,0,0,12,0,0,1.4368332195840369e-05,6959750,
2020-02-05,12,0,0,0,12,0,0,1.4368332195840369e-05,6959750,
2020-02-04,12,0,0,0,12,0,0,1.4368332195840369e-05,6959750,
2020-02-03,12,20,0,0,12,0,0,1.4368332195840369e-05,6959750,
2020-02-02,10,25,0,0,10,0,0,1.1973610163200307e-05,8351700,
2020-02-01,8,60,0,0,8,0,0,9.578888130560245e-06,10439625,
2020-01-31,5,25,0,0,5,0,0,5.9868050816001535e-06,16703400,
2020-01-30,4,0,0,0,4,0,0,4.789444065280123e-06,20879250,
2020-01-29,4,0,0,0,4,0,0,4.789444065280123e-06,20879250,
2020-01-28,4,,0,0,4,0,0,4.789444065280123e-06,20879250,

