"Date","Confirmed cases","Daily growth, %","Recovered cases","Fatal cases","Active cases","Recovery rate, %","Mortality rate, %","Affected population, %","1 confirmed per every","1 died per every"
2020-03-08,64,18.518519,8,0,56,12.5,0,0.00017107267915853627,584547,
2020-03-07,54,10.204082,8,0,46,14.814815,0,0.00014434257304001496,692796,
2020-03-06,49,32.432432,6,0,43,12.244898,0,0.0001309775199807543,763490,
2020-03-05,37,12.121212,6,0,31,16.216216,0,9.890139263852878e-05,1011108,
2020-03-04,33,10,6,0,27,18.181818,0,8.820935019112026e-05,1133667,
2020-03-03,30,11.111111,6,0,24,20,0,8.019031835556386e-05,1247033,
2020-03-02,27,12.5,6,0,21,22.222222,0,7.217128652000748e-05,1385593,
2020-03-01,24,20,6,0,18,25,0,6.415225468445109e-05,1558792,
2020-02-29,20,42.857143,6,0,14,30,0,5.346021223704258e-05,1870550,
2020-02-28,14,7.692308,6,0,8,42.857143,0,3.7422148565929804e-05,2672214,
2020-02-27,13,18.181818,6,0,7,46.153846,0,3.4749137954077675e-05,2877769,
2020-02-26,11,0,3,0,8,27.272727,0,2.940311673037342e-05,3401000,
2020-02-25,11,10,3,0,8,27.272727,0,2.940311673037342e-05,3401000,
2020-02-24,10,11.111111,3,0,7,30,0,2.673010611852129e-05,3741100,
2020-02-23,9,0,3,0,6,33.333333,0,2.4057095506669163e-05,4156778,
2020-02-22,9,0,3,0,6,33.333333,0,2.4057095506669163e-05,4156778,
2020-02-21,9,12.5,3,0,6,33.333333,0,2.4057095506669163e-05,4156778,
2020-02-20,8,0,1,0,7,12.5,0,2.1384084894817034e-05,4676375,
2020-02-19,8,0,1,0,7,12.5,0,2.1384084894817034e-05,4676375,
2020-02-18,8,0,1,0,7,12.5,0,2.1384084894817034e-05,4676375,
2020-02-17,8,14.285714,1,0,7,12.5,0,2.1384084894817034e-05,4676375,
2020-02-16,7,0,1,0,6,14.285714,0,1.8711074282964902e-05,5344429,
2020-02-15,7,0,1,0,6,14.285714,0,1.8711074282964902e-05,5344429,
2020-02-14,7,0,1,0,6,14.285714,0,1.8711074282964902e-05,5344429,
2020-02-13,7,0,1,0,6,14.285714,0,1.8711074282964902e-05,5344429,
2020-02-12,7,0,1,0,6,14.285714,0,1.8711074282964902e-05,5344429,
2020-02-11,7,0,0,0,7,0,0,1.8711074282964902e-05,5344429,
2020-02-10,7,0,0,0,7,0,0,1.8711074282964902e-05,5344429,
2020-02-09,7,0,0,0,7,0,0,1.8711074282964902e-05,5344429,
2020-02-08,7,0,0,0,7,0,0,1.8711074282964902e-05,5344429,
2020-02-07,7,40,0,0,7,0,0,1.8711074282964902e-05,5344429,
2020-02-06,5,0,0,0,5,0,0,1.3365053059260646e-05,7482200,
2020-02-05,5,25,0,0,5,0,0,1.3365053059260646e-05,7482200,
2020-02-04,4,0,0,0,4,0,0,1.0692042447408517e-05,9352750,
2020-02-03,4,0,0,0,4,0,0,1.0692042447408517e-05,9352750,
2020-02-02,4,0,0,0,4,0,0,1.0692042447408517e-05,9352750,
2020-02-01,4,33.333333,0,0,4,0,0,1.0692042447408517e-05,9352750,
2020-01-31,3,0,0,0,3,0,0,8.019031835556386e-06,12470333,
2020-01-30,3,50,0,0,3,0,0,8.019031835556386e-06,12470333,
2020-01-29,2,0,0,0,2,0,0,5.3460212237042585e-06,18705500,
2020-01-28,2,100,0,0,2,0,0,5.3460212237042585e-06,18705500,
2020-01-27,1,0,0,0,1,0,0,2.6730106118521293e-06,37411000,
2020-01-26,1,,0,0,1,0,0,2.6730106118521293e-06,37411000,

